mkm_map,nf_shinv_20190224,nf_upeur_20190224,f_shinv_20190224,f_upeur_20190224
/en/Magic/Products/Singles/Chronicles/Axelrod-Gunnarson,568,0.05,0,N/A
/en/Magic/Products/Singles/Chronicles/Sol-kanar-the-Swamp-King,542,0.03,0,N/A
/en/Magic/Products/Singles/Homelands/Grandmother-Sengir,440,0.10,0,N/A
/en/Magic/Products/Singles/Homelands/-ther-Storm,1420,0.02,0,N/A
/en/Magic/Products/Singles/Homelands/Daughter-of-Autumn,454,0.04,0,N/A
/en/Magic/Products/Singles/Homelands/Aliban-s-Tower-Version-2,1458,0.01,0,N/A
/en/Magic/Products/Singles/Homelands/Anaba-Bodyguard-Version-2,1415,0.01,0,N/A
/en/Magic/Products/Singles/Alliances/Feast-or-Famine-Version-1,1514,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Feast-or-Famine-Version-2,1286,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Library-of-Lat-Nam,632,0.05,0,N/A
/en/Magic/Products/Singles/Alliances/Fyndhorn-Druid-Version-1,1182,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Splintering-Wind,447,0.10,0,N/A
/en/Magic/Products/Singles/Alliances/Undergrowth-Version-2,947,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Balduvian-Horde,580,0.08,0,N/A
/en/Magic/Products/Singles/Alliances/Enslaved-Scout-Version-2,1066,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Gorilla-War-Cry-Version-2,1099,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Omen-of-Fire,340,0.15,0,N/A
/en/Magic/Products/Singles/Alliances/Noble-Steeds-Version-2,975,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Reinforcements-Version-1,1102,0.02,0,N/A
/en/Magic/Products/Singles/Alliances/Scarab-of-the-Unseen,1264,0.02,0,N/A
/en/Magic/Products/Singles/Mirage/Ebony-Charm,2191,0.01,0,N/A
/en/Magic/Products/Singles/Mirage/Infernal-Contract,627,0.20,0,N/A
/en/Magic/Products/Singles/Mirage/Wall-of-Resistance,1939,0.01,0,N/A
/en/Magic/Products/Singles/Mirage/Grinning-Totem,792,0.05,0,N/A
/en/Magic/Products/Singles/Mirage/Mana-Prism,1088,0.02,0,N/A
/en/Magic/Products/Singles/Visions/King-Cheetah,1743,0.01,0,N/A
/en/Magic/Products/Singles/Visions/Longbow-Archer,1201,0.02,0,N/A
/en/Magic/Products/Singles/Weatherlight/Thunderbolt,2624,0.01,0,N/A
/en/Magic/Products/Singles/Tempest/Extinction,604,0.10,0,N/A
/en/Magic/Products/Singles/Tempest/Fylamarid,1135,0.01,0,N/A
/en/Magic/Products/Singles/Tempest/Legerdemain,922,0.02,0,N/A
/en/Magic/Products/Singles/Tempest/Dirtcowl-Wurm,591,0.14,0,N/A
/en/Magic/Products/Singles/Tempest/Winds-of-Rath,542,0.20,0,N/A
/en/Magic/Products/Singles/Tempest/Booby-Trap,645,0.09,0,N/A
/en/Magic/Products/Singles/Tempest/Swamp-Version-4,907,0.02,0,N/A
/en/Magic/Products/Singles/Stronghold/Skyshroud-Troopers,2252,0.01,0,N/A
/en/Magic/Products/Singles/Stronghold/Spitting-Hydra,816,0.02,0,N/A
/en/Magic/Products/Singles/Stronghold/Bandage,2184,0.01,0,N/A
/en/Magic/Products/Singles/Stronghold/Jinxed-Ring,754,0.02,0,N/A
/en/Magic/Products/Singles/Exodus/Convalescence,940,0.05,0,N/A
/en/Magic/Products/Singles/Exodus/Keeper-of-the-Light,1087,0.02,0,N/A
/en/Magic/Products/Singles/Exodus/Scare-Tactics,1732,0.01,0,N/A
/en/Magic/Products/Singles/Exodus/Spike-Cannibal,1096,0.02,0,N/A
/en/Magic/Products/Singles/Exodus/Sonic-Burst,2202,0.01,0,N/A
/en/Magic/Products/Singles/Exodus/Spike-Hatcher,814,0.08,0,N/A
/en/Magic/Products/Singles/Fifth-Edition/Verduran-Enchantress,190,0.15,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Opal-Archangel,457,0.10,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Serra-s-Liturgy,700,0.08,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Lingering-Mirage,986,0.02,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Power-Sink,2242,0.01,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Sulfuric-Vapors,723,0.05,0,N/A
/en/Magic/Products/Singles/Urzas-Saga/Albino-Troll,1089,0.02,0,N/A
/en/Magic/Products/Singles/Urzas-Legacy/Lone-Wolf,1106,0.02,33,3.00
/en/Magic/Products/Singles/Urzas-Legacy/Weatherseed-Elf,1999,0.01,56,0.49
/en/Magic/Products/Singles/Urzas-Destiny/Thorn-Elemental,626,0.10,16,3.25
/en/Magic/Products/Singles/Sixth-Edition/Goblin-Recruiter,205,0.65,0,N/A
/en/Magic/Products/Singles/Sixth-Edition/Meekstone,98,1.70,0,N/A
/en/Magic/Products/Singles/Sixth-Edition/Sky-Diamond,186,0.02,0,N/A
/en/Magic/Products/Singles/Mercadian-Masques/Reverent-Mantra,428,0.05,11,9.00
/en/Magic/Products/Singles/Mercadian-Masques/Soul-Channeling,1745,0.01,42,0.24
/en/Magic/Products/Singles/Mercadian-Masques/Fountain-of-Cho,1167,0.02,25,0.70
/en/Magic/Products/Singles/Mercadian-Masques/Forest-Version-3,825,0.02,131,0.25
/en/Magic/Products/Singles/Nemesis/Stampede-Driver,1433,0.01,66,0.35
/en/Magic/Products/Singles/Champions-of-Kamigawa/Akki-Lavarunner,1464,0.02,65,0.50
/en/Magic/Products/Singles/Champions-of-Kamigawa/Kodama-s-Might,3546,0.01,149,0.09
/en/Magic/Products/Singles/Champions-of-Kamigawa/Part-the-Veil,1697,0.02,84,0.49
/en/Magic/Products/Singles/Champions-of-Kamigawa/Ronin-Houndmaster,3246,0.01,107,0.03
/en/Magic/Products/Singles/Champions-of-Kamigawa/Mountain-Version-4,895,0.01,174,0.05
/en/Magic/Products/Singles/Ninth-Edition/Grave-Pact,257,4.00,25,14.00
/en/Magic/Products/Singles/Saviors-of-Kamigawa/Inner-Chamber-Guard,965,0.02,50,0.14
/en/Magic/Products/Singles/Saviors-of-Kamigawa/Maga-Traitor-to-Mortals,683,0.20,47,3.00
/en/Magic/Products/Singles/Saviors-of-Kamigawa/Overwhelming-Intellect,1340,0.02,53,0.60
/en/Magic/Products/Singles/Saviors-of-Kamigawa/Seed-the-Land,626,0.09,35,0.40
/en/Magic/Products/Singles/Betrayers-of-Kamigawa/Mark-of-the-Oni,1489,0.02,59,0.07
/en/Magic/Products/Singles/Betrayers-of-Kamigawa/Ornate-Kanzashi,1183,0.02,42,0.25
/en/Magic/Products/Singles/Dissension/-thermage-s-Touch,1375,0.04,58,0.99
/en/Magic/Products/Singles/Dissension/Dread-Slag,1274,0.02,74,0.40
/en/Magic/Products/Singles/Dissension/Simic-Initiate,4314,0.01,117,0.07
/en/Magic/Products/Singles/Dissension/Squealing-Devil,1881,0.01,93,0.10
/en/Magic/Products/Singles/Dissension/Windreaver,1553,0.05,80,0.19
/en/Magic/Products/Singles/Guildpact/Bioplasm,1815,0.02,108,0.30
/en/Magic/Products/Singles/Guildpact/Conjurer-s-Ban,2727,0.01,127,0.05
/en/Magic/Products/Singles/Guildpact/Goblin-Flectomancer,2039,0.01,54,0.10
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Conclave-Phalanx,2802,0.01,128,0.05
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Vulturous-Zombie,1204,0.05,76,0.50
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Woodwraith-Corrupter,1989,0.02,109,0.30
/en/Magic/Products/Singles/Coldsnap/Cover-of-Winter,1304,0.05,60,0.90
/en/Magic/Products/Singles/Coldsnap/Jester-s-Scepter,1321,0.08,51,0.85
/en/Magic/Products/Singles/Coldsnap/Vexing-Sphinx,889,0.08,77,1.95
/en/Magic/Products/Singles/Time-Spiral/Candles-of-Leng,2175,0.02,115,0.20
/en/Magic/Products/Singles/Time-Spiral/Coral-Trickster,3791,0.01,130,0.03
/en/Magic/Products/Singles/Time-Spiral/Errant-Ephemeron,3506,0.01,71,0.05
/en/Magic/Products/Singles/Time-Spiral/Ghitu-Firebreathing,3585,0.01,103,0.05
/en/Magic/Products/Singles/Time-Spiral/Magus-of-the-Mirror,1866,0.02,113,0.15
/en/Magic/Products/Singles/Time-Spiral/Penumbra-Spider,2979,0.01,75,0.05
/en/Magic/Products/Singles/Time-Spiral/Psychotic-Episode,3287,0.01,76,0.09
/en/Magic/Products/Singles/Time-Spiral/Swamp-Version-2,1324,0.01,253,0.15
/en/Magic/Products/Singles/Unhinged/Mons-s-Goblin-Waiters,1891,0.02,16,0.50
/en/Magic/Products/Singles/Future-Sight/Goldmeadow-Lookout,2486,0.01,89,0.10
/en/Magic/Products/Singles/Future-Sight/Pooling-Venom,1650,0.01,71,0.10
/en/Magic/Products/Singles/Foreign-Black-Bordered/Phantasmal-Terrain,759,0.02,0,N/A
/en/Magic/Products/Singles/Foreign-Black-Bordered/Mana-Vault,127,29.90,0,N/A
/en/Magic/Products/Singles/Foreign-White-Bordered/Meekstone,41,1.50,0,N/A
/en/Magic/Products/Singles/Tenth-Edition/Condemn,1173,0.02,34,1.95
/en/Magic/Products/Singles/Tenth-Edition/Robe-of-Mirrors,1725,0.01,38,0.10
/en/Magic/Products/Singles/Tenth-Edition/Diabolic-Tutor,1001,0.02,39,0.20
/en/Magic/Products/Singles/Tenth-Edition/Terror,2279,0.01,40,0.48
/en/Magic/Products/Singles/Tenth-Edition/Mirri-Cat-Warrior,229,0.10,14,8.00
/en/Magic/Products/Singles/Euro-Lands/Island-Version-1,98,1.95,0,N/A
/en/Magic/Products/Singles/Euro-Lands/Mountain-Version-3,86,2.40,0,N/A
/en/Magic/Products/Singles/Coldsnap-Theme-Decks/Dark-Ritual,142,0.30,0,N/A
/en/Magic/Products/Singles/Prerelease-Promos/Djinn-Illuminatus,913,0.09,913,0.10
/en/Magic/Products/Singles/Prerelease-Promos/Oros-the-Avenger,1063,0.09,1063,0.09
/en/Magic/Products/Singles/Lorwyn/Surge-of-Thoughtweft,3172,0.01,78,0.10
/en/Magic/Products/Singles/Lorwyn/Broken-Ambitions,3865,0.01,129,0.09
/en/Magic/Products/Singles/Lorwyn/Fodder-Launch,1999,0.02,102,0.14
/en/Magic/Products/Singles/Lorwyn/Kithkin-Mourncaller,2203,0.01,118,0.08
/en/Magic/Products/Singles/Lorwyn/Elemental-Token-White-44,770,0.02,0,N/A
/en/Magic/Products/Singles/Player-Rewards-Promos/Bear-Token-Green-22-Version-2,294,0.20,0,N/A
/en/Magic/Products/Singles/Player-Rewards-Promos/Dragon-Token-Red-55,147,0.75,0,N/A
/en/Magic/Products/Singles/Player-Rewards-Promos/Insect-Token-Green-11,217,0.20,0,N/A
/en/Magic/Products/Singles/Arena-League-Promos/Castigate,472,0.40,472,0.47
/en/Magic/Products/Singles/Arena-League-Promos/Wee-Dragonauts,454,0.30,454,0.30
/en/Magic/Products/Singles/Morningtide/Inspired-Sprite,2597,0.01,97,0.05
/en/Magic/Products/Singles/Morningtide/Weirding-Shaman,1480,0.04,49,0.69
/en/Magic/Products/Singles/Morningtide/Greatbow-Doyen,1131,0.02,57,0.70
/en/Magic/Products/Singles/Morningtide/Veteran-s-Armaments,2473,0.01,77,0.05
/en/Magic/Products/Singles/Shadowmoor/Aphotic-Wisps,2286,0.01,47,0.15
/en/Magic/Products/Singles/Shadowmoor/Grief-Tyrant,1916,0.01,81,0.10
/en/Magic/Products/Singles/Shadowmoor/Thornwatch-Scarecrow,3531,0.01,82,0.05
/en/Magic/Products/Singles/Shadowmoor/Island-Version-1,974,0.01,100,0.20
/en/Magic/Products/Singles/Shadowmoor/Swamp-Version-3,982,0.02,115,0.40
/en/Magic/Products/Singles/Rinascimento/Urza-s-Tower-Version-4,278,0.50,0,N/A
/en/Magic/Products/Singles/Eventide/Nightmare-Incursion,828,0.10,33,0.87
/en/Magic/Products/Singles/Eventide/Heartlash-Cinder,3891,0.01,75,0.09
/en/Magic/Products/Singles/Eventide/Fang-Skulkin,4547,0.01,102,0.05
/en/Magic/Products/Singles/Shards-of-Alara/Covenant-of-Minds,2297,0.02,137,0.18
/en/Magic/Products/Singles/Shards-of-Alara/Branching-Bolt,3835,0.01,194,0.05
/en/Magic/Products/Singles/Shards-of-Alara/Sprouting-Thrinax,3781,0.01,201,0.10
/en/Magic/Products/Singles/Gateway-Promos/Duergar-Hedge-Mage,950,0.09,950,0.09
/en/Magic/Products/Singles/Shards-of-Alara/Immortal-Coil,1937,0.04,105,0.10
/en/Magic/Products/Singles/Shards-of-Alara/Ooze-Garden,2172,0.02,146,0.20
/en/Magic/Products/Singles/Shards-of-Alara/Soul-s-Might,3907,0.01,261,0.04
/en/Magic/Products/Singles/Shards-of-Alara/Sigil-Blessing,2894,0.01,197,0.05
/en/Magic/Products/Singles/Gateway-Promos/Woolly-Thoctar,1152,0.05,1152,0.05
/en/Magic/Products/Singles/Conflux/Charnelhoard-Wurm,2183,0.03,399,0.10
/en/Magic/Products/Singles/Conflux/Mana-Cylix,3649,0.01,73,0.09
/en/Magic/Products/Singles/Duel-Decks-Divine-vs-Demonic/Marble-Diamond,523,0.02,0,N/A
/en/Magic/Products/Singles/Player-Rewards-Promos/Rampant-Growth,321,1.49,0,N/A
/en/Magic/Products/Singles/Alara-Reborn/Knotvine-Paladin,1311,0.10,109,0.47
/en/Magic/Products/Singles/Alara-Reborn/Etherwrought-Page,2154,0.01,100,0.15
/en/Magic/Products/Singles/Alara-Reborn/Lavalanche,1474,0.04,85,0.20
/en/Magic/Products/Singles/Magic-2010/Veteran-Armorsmith,2719,0.01,82,0.02
/en/Magic/Products/Singles/Magic-2010/Vampire-Aristocrat,2938,0.01,70,0.09
/en/Magic/Products/Singles/Magic-2010/Chandra-Nalaar,658,0.94,39,4.20
/en/Magic/Products/Singles/Magic-2010/Forest-Version-1,975,0.02,35,0.50
/en/Magic/Products/Singles/Release-Promos/Ant-Queen,849,0.10,849,0.10
/en/Magic/Products/Singles/Zendikar/Elemental-Appeal,2795,0.04,150,0.13
/en/Magic/Products/Singles/Zendikar/Turntimber-Grove,5434,0.01,147,0.07
/en/Magic/Products/Singles/Premium-Deck-Series-Slivers/Crystalline-Sliver,203,2.00,203,2.97
/en/Magic/Products/Singles/Premium-Deck-Series-Slivers/Sliver-Overlord,216,4.80,216,5.00
/en/Magic/Products/Singles/Premium-Deck-Series-Slivers/Island,236,0.12,236,0.12
/en/Magic/Products/Singles/Worldwake/Elephant-Token-Green-33,2172,0.01,0,N/A
/en/Magic/Products/Singles/Rise-of-the-Eldrazi/Mortician-Beetle,856,0.05,55,0.30
/en/Magic/Products/Singles/Rise-of-the-Eldrazi/Hedron-Field-Purists,1960,0.02,110,0.25
/en/Magic/Products/Singles/Magic-2011/Elite-Vanguard,4018,0.01,113,0.04
/en/Magic/Products/Singles/Magic-2011/Gaea-s-Revenge,903,0.25,60,1.49
/en/Magic/Products/Singles/Magic-2011/Ooze-Token-Green-2-2-Death,2824,0.01,0,N/A
/en/Magic/Products/Singles/Magic-2011/Foresee,4316,0.01,82,0.15
/en/Magic/Products/Singles/Player-Rewards-Promos/Burst-Lightning,286,0.20,0,N/A
/en/Magic/Products/Singles/Magic-2011/Assassinate,3439,0.01,99,0.04
/en/Magic/Products/Singles/Duel-Decks-Elspeth-vs-Tezzeret/Steel-Wall,592,0.01,0,N/A
/en/Magic/Products/Singles/Scars-of-Mirrodin/Kuldotha-Phoenix,2628,0.02,114,0.29
/en/Magic/Products/Singles/Buy-a-Box-Promos/Memoricide,857,0.10,857,0.10
/en/Magic/Products/Singles/Friday-Night-Magic-Promos/Gatekeeper-of-Malakir,162,1.40,162,1.50
/en/Magic/Products/Singles/Mirrodin-Besieged/Nested-Ghoul,3290,0.01,147,0.02
/en/Magic/Products/Singles/Mirrodin-Besieged/Phyrexian-Digester,5851,0.01,155,0.05
/en/Magic/Products/Singles/New-Phyrexia/Razor-Swine,5546,0.01,198,0.03
/en/Magic/Products/Singles/Commander/Acorn-Catapult,843,0.15,0,N/A
/en/Magic/Products/Singles/Commander/Numot-the-Devastator-Version-1,830,0.07,0,N/A
/en/Magic/Products/Singles/Commander/Firespout,374,0.10,0,N/A
/en/Magic/Products/Singles/Commander/Forest-Version-1,963,0.02,0,N/A
/en/Magic/Products/Singles/Commander/Living-Death,456,1.00,0,N/A
/en/Magic/Products/Singles/Commander/Storm-Herd,509,0.14,0,N/A
/en/Magic/Products/Singles/Commander/Swamp-Version-1,662,0.02,0,N/A
/en/Magic/Products/Singles/Commander/Tranquil-Thicket,1020,0.02,0,N/A
/en/Magic/Products/Singles/Magic-2012/Monomania,1897,0.03,144,0.25
/en/Magic/Products/Singles/Magic-2012/Pentavus,1862,0.02,73,0.15
/en/Magic/Products/Singles/Magic-2012/Sutured-Ghoul,2201,0.05,150,0.20
/en/Magic/Products/Singles/Friday-Night-Magic-Promos/Cultivate,268,1.70,268,1.70
/en/Magic/Products/Singles/Game-Day-Promos/Dungrove-Elder,190,4.39,190,4.39
/en/Magic/Products/Singles/Innistrad/Forest-Version-2,1426,0.02,82,0.30
/en/Magic/Products/Singles/Innistrad/Civilized-Scholar-Homicidal-Brute,4067,0.01,155,0.05
/en/Magic/Products/Singles/Innistrad/Vampire-Interloper,4594,0.01,93,0.05
/en/Magic/Products/Singles/Duel-Decks-Ajani-vs-Nicol-Bolas/Kird-Ape,370,0.05,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Ajani-vs-Nicol-Bolas/Sylvan-Ranger,902,0.02,0,N/A
/en/Magic/Products/Singles/Fourth-Edition-Black-Bordered/Unstable-Mutation,188,0.05,0,N/A
/en/Magic/Products/Singles/Fourth-Edition-Black-Bordered/Paralyze,160,0.05,0,N/A
/en/Magic/Products/Singles/Premium-Deck-Series-Graveborn/Blazing-Archon,764,0.25,764,0.25
/en/Magic/Products/Singles/Dark-Ascension/Avacyn-s-Collar,3898,0.01,156,0.10
/en/Magic/Products/Singles/Duel-Decks-Venser-vs-Koth/Sejiri-Refuge,1384,0.02,0,N/A
/en/Magic/Products/Singles/Avacyn-Restored/Commander-s-Authority,3151,0.01,70,0.12
/en/Magic/Products/Singles/Avacyn-Restored/Soulcage-Fiend,3822,0.01,103,0.08
/en/Magic/Products/Singles/Avacyn-Restored/Spirit-Away,2484,0.03,143,0.29
/en/Magic/Products/Singles/Misprints/Burrowing,34,1.80,0,N/A
/en/Magic/Products/Singles/Prerelease-Promos/Angel-Demon-Token,2146,0.02,24,38.00
/en/Magic/Products/Singles/Planechase-2012/Maelstrom-Wanderer,308,3.75,0,N/A
/en/Magic/Products/Singles/Planechase-2012/Kor-Spiritdancer,375,2.00,0,N/A
/en/Magic/Products/Singles/Planechase-2012/Terramorphic-Expanse,1267,0.02,1,0.45
/en/Magic/Products/Singles/Planechase-2012/Island-Version-1,981,0.02,0,N/A
/en/Magic/Products/Singles/Magic-2013/Goblin-Token-Red-11,1715,0.02,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Izzet-vs-Golgari/Invoke-the-Firemind,565,0.05,0,N/A
/en/Magic/Products/Singles/Return-to-Ravnica/Fencing-Ace,4403,0.01,150,0.08
/en/Magic/Products/Singles/Gatecrash/Boros-Keyrune,3460,0.01,115,0.02
/en/Magic/Products/Singles/Gatecrash/Dutiful-Thrull,6945,0.01,214,0.03
/en/Magic/Products/Singles/Gatecrash/Mugging,6569,0.01,237,0.04
/en/Magic/Products/Singles/Duel-Decks-Sorin-vs-Tibalt/Lavaborn-Muse,1107,0.05,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Sorin-vs-Tibalt/Rakdos-Carnarium,1108,0.02,0,N/A
/en/Magic/Products/Singles/Dragons-Maze/Turn-Burn,7096,0.01,258,0.20
/en/Magic/Products/Singles/Modern-Masters/Stonehewer-Giant,181,3.00,43,4.95
/en/Magic/Products/Singles/Modern-Masters/Oona-Queen-of-the-Fae,254,1.70,31,4.50
/en/Magic/Products/Singles/Modern-Masters/Illusion-Token-Blue-11,31,0.25,0,N/A
/en/Magic/Products/Singles/Magic-2014/Naturalize,6305,0.01,122,0.01
/en/Magic/Products/Singles/Magic-2014/Smelt,4221,0.01,96,0.04
/en/Magic/Products/Singles/Magic-2014/Elemental-Token-Red-11-Version-2,233,0.30,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Heroes-vs-Monsters/Beast-Within,375,0.50,0,N/A
/en/Magic/Products/Singles/Theros/Mountain-Version-1,3429,0.01,180,0.20
/en/Magic/Products/Singles/Theros/Dark-Betrayal,8955,0.01,263,0.10
/en/Magic/Products/Singles/Theros/Minotaur-Skullcleaver,7858,0.01,189,0.02
/en/Magic/Products/Singles/Theros/Elemental-Token-Blue-10,454,0.02,0,N/A
/en/Magic/Products/Singles/Commander-2013/Tempt-with-Glory,1995,0.02,0,N/A
/en/Magic/Products/Singles/Commander-2013/Deep-Analysis,973,0.04,0,N/A
/en/Magic/Products/Singles/Commander-2013/Wash-Out,1489,0.22,0,N/A
/en/Magic/Products/Singles/Commander-2013/Wonder,1289,0.08,0,N/A
/en/Magic/Products/Singles/Commander-2013/Nightscape-Familiar,1589,0.03,0,N/A
/en/Magic/Products/Singles/Commander-2013/Night-Soil,682,0.02,0,N/A
/en/Magic/Products/Singles/Commander-2013/Spoils-of-Victory,2096,0.02,0,N/A
/en/Magic/Products/Singles/Commander-2013/Dimir-Guildgate,2213,0.02,0,N/A
/en/Magic/Products/Singles/Commander-2013/Izzet-Boilerworks,1162,0.02,0,N/A
/en/Magic/Products/Singles/Born-of-the-Gods/Ephara-s-Enlightenment,3843,0.01,131,0.10
/en/Magic/Products/Singles/Born-of-the-Gods/Reap-What-Is-Sown,3102,0.01,157,0.09
/en/Magic/Products/Singles/Game-Day-Promos/Pain-Seer,741,0.29,741,0.29
/en/Magic/Products/Singles/Born-of-the-Gods/Elemental-Token-Red-31-Enchantment,2318,0.01,0,N/A
/en/Magic/Products/Singles/Born-of-the-Gods/Kraken-Token-Blue-99,151,0.20,0,N/A
/en/Magic/Products/Singles/Born-of-the-Gods/Bird-Token-Blue-22-Enchantment,7523,0.01,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Jace-vs-Vraska/-ther-Adept,1963,0.02,0,N/A
/en/Magic/Products/Singles/Journey-into-Nyx/Harvestguard-Alseids,7522,0.01,319,0.01
/en/Magic/Products/Singles/Modern-Event-Deck-2014/Shrine-of-Loyal-Legions,973,0.01,0,N/A
/en/Magic/Products/Singles/Conspiracy/Unhallowed-Pact,4150,0.01,141,0.10
/en/Magic/Products/Singles/Conspiracy/Extract-from-Darkness,2193,0.02,53,0.25
/en/Magic/Products/Singles/Magic-2015/Soul-of-Shandalar,1509,0.10,80,1.00
/en/Magic/Products/Singles/Magic-2015/Shield-of-the-Avatar,2601,0.02,152,0.15
/en/Magic/Products/Singles/Magic-2015/Circle-of-Flame,2734,0.01,116,0.10
/en/Magic/Products/Singles/Friday-Night-Magic-Promos/Magma-Spray,650,0.05,484,0.10
/en/Magic/Products/Singles/Duel-Decks-Speed-vs-Cunning/Hold-the-Line,1342,0.09,0,N/A
/en/Magic/Products/Singles/Khans-of-Tarkir/Mountain-Version-2,2918,0.01,611,0.07
/en/Magic/Products/Singles/Khans-of-Tarkir/Lens-of-Clarity,11205,0.01,482,0.02
/en/Magic/Products/Singles/Khans-of-Tarkir/Temur-Banner,12715,0.01,458,0.02
/en/Magic/Products/Singles/Khans-of-Tarkir/Spirit-Token-White-11,976,0.02,0,N/A
/en/Magic/Products/Singles/Khans-of-Tarkir/Zombie-Token-Black-22,675,0.02,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Anthology/Vine-Trellis,690,0.05,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Anthology/Wirewood-Lodge,74,1.85,0,N/A
/en/Magic/Products/Singles/Commander-2014/Tyrant-s-Familiar,499,0.09,0,N/A
/en/Magic/Products/Singles/Commander-2014/Phyrexian-Ingester,1407,0.08,0,N/A
/en/Magic/Products/Singles/Commander-2014/Impact-Resonance,1637,0.04,0,N/A
/en/Magic/Products/Singles/Commander-2014/Rampaging-Baloths,741,0.20,0,N/A
/en/Magic/Products/Singles/Commander-2014/Polluted-Mire,1860,0.02,0,N/A
/en/Magic/Products/Singles/Fate-Reforged/Wardscale-Dragon,5576,0.01,147,0.08
/en/Magic/Products/Singles/Fate-Reforged/Elite-Scaleguard,6120,0.01,182,0.04
/en/Magic/Products/Singles/Fate-Reforged/Ruthless-Instincts,5326,0.01,197,0.07
/en/Magic/Products/Singles/Commander-2014/Goat-Token-W-01-Goblin-Token-R-11,2284,0.02,0,N/A
/en/Magic/Products/Singles/Duel-Decks-Elspeth-vs-Kiora/Sunlance,2473,0.01,0,N/A
/en/Magic/Products/Singles/Dragons-of-Tarkir/Enduring-Scalelord,4368,0.01,102,0.19
/en/Magic/Products/Singles/Dragons-of-Tarkir/Atarka-Monument,4577,0.01,144,0.05
/en/Magic/Products/Singles/Dragons-of-Tarkir/Forest-Version-3,2056,0.02,200,0.06
/en/Magic/Products/Singles/Dragons-of-Tarkir/Dragon-s-Eye-Sentry,7906,0.01,249,0.02
/en/Magic/Products/Singles/Dragons-of-Tarkir/Scale-Blessing,5505,0.01,187,0.09
/en/Magic/Products/Singles/Dragons-of-Tarkir/Coat-with-Venom,7479,0.01,203,0.05
/en/Magic/Products/Singles/Modern-Masters-2015/Etched-Monstrosity,1421,0.09,114,0.30
/en/Magic/Products/Singles/Modern-Masters-2015/Kami-of-Ancient-Law,5550,0.01,603,0.02
/en/Magic/Products/Singles/Modern-Masters-2015/Cytoplast-Root-Kin,2126,0.02,187,0.04
/en/Magic/Products/Singles/Modern-Masters-2015/Pillory-of-the-Sleepless,2175,0.02,187,0.10
/en/Magic/Products/Singles/Modern-Masters-2015/Savage-Twister,2665,0.02,199,0.06
/en/Magic/Products/Singles/Magic-Origins/Valor-in-Akros,5465,0.01,229,0.05
/en/Magic/Products/Singles/Magic-Origins/Disperse,8094,0.01,214,0.05
/en/Magic/Products/Singles/Magic-Origins/Island-Version-1,2017,0.01,182,0.20
/en/Magic/Products/Singles/Magic-Origins/Chandra-Roaring-Flame-Emblem,748,0.02,0,N/A
/en/Magic/Products/Singles/Magic-Origins/Necromantic-Summons,4922,0.01,131,0.08
/en/Magic/Products/Singles/Magic-Origins/Shivan-Dragon,659,0.02,0,N/A
/en/Magic/Products/Singles/From-the-Vault-Angels/Archangel-of-Strife,583,0.19,583,0.19
/en/Magic/Products/Singles/Zendikar-Expeditions/Prairie-Stream,161,15.63,161,15.63
/en/Magic/Products/Singles/Battle-for-Zendikar/Molten-Nursery,7226,0.01,330,0.05
/en/Magic/Products/Singles/Battle-for-Zendikar/Spell-Shrivel,11831,0.01,289,0.05
/en/Magic/Products/Singles/Battle-for-Zendikar/Swarm-Surge,12552,0.01,386,0.02
/en/Magic/Products/Singles/Battle-for-Zendikar/Chasm-Guide,7851,0.01,293,0.05
/en/Magic/Products/Singles/Battle-for-Zendikar/Tajuru-Beastmaster,12774,0.01,445,0.02
